nome_fifa_limpo,nome_ocidental_limpo,posicao,data_nascimento,clube,role...6,role...7,acted_as_sweeper,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,assists,chances_created,goals,pass_success,total_shots,blocked_shots,shot_accuracy,shot_off_target,shot_on_target,shots_woodwork,accurate_long_balls,crosses,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating,name_limpo
mazraoui noussair,noussair mazraoui,DF,1997-11-14,Manchester United FC (ENG),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,53,0,0,0,83%,1,1,0%,0,0,0,4,1,1,9,64,73,3,3,1,0,1,1,4,5,1,1,6,0,0,1,0,NA,NA,NA,5.3,chidozie awaziem
carrasquilla adalberto,adalberto eliecer carrasquilla alcazar,MF,1998-11-28,Pumas UNAM (MEX),Midfielder,Midfielder,NA,NA,NA,16,NA,NA,NA,NA,5,1,1,0,83%,0,0,0%,0,0,0,0,1,2,1,6,11,0,0,0,1,1,0,2,1,0,0,1,1,1,0,1,0,NA,NA,7,dries mertens
bazdar samed,samed bazdar,FW,2004-01-31,Jagiellonia Białystok (POL),Attacker,Attacker,NA,NA,NA,70,NA,NA,NA,NA,10,0,0,0,56%,2,0,50%,1,1,0,0,0,0,1,18,31,1,0,0,0,3,1,4,2,0,0,4,1,0,0,0,1,NA,NA,5.9,salomon kalou
sibisi nkosinathi,nkosinathi emmanuel sibisi,DF,1995-09-22,Orlando Pirates FC (RSA),Defender,Defender,NA,NA,NA,78,NA,NA,NA,NA,12,0,0,0,75%,1,0,0%,1,0,0,0,1,1,1,16,31,0,2,4,0,0,0,2,2,2,2,2,0,0,0,0,1,NA,NA,6.5,chris basham
vlasic nikola,nikola vlasic,MF,1997-10-04,Torino FC (ITA),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,72,0,0,0,95%,0,0,0%,0,0,0,4,2,0,4,76,85,1,0,1,1,1,1,2,2,0,1,3,0,0,1,0,NA,NA,NA,6.4,axel witsel
bremer,gleison bremer silva nascimento,DF,1997-03-18,Juventus FC (ITA),Defender,Defender,NA,NA,NA,49,NA,NA,NA,NA,22,0,0,0,96%,0,0,0%,0,0,0,0,0,0,0,23,26,0,3,1,0,0,0,1,3,1,0,2,0,0,0,0,1,NA,NA,6.3,antonio raillo
chavez luis,luis gerardo chavez magallon,MF,1996-01-15,FC Dynamo Moscow (RUS),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,61%,0,0,0%,0,0,0,0,2,1,5,31,58,2,1,1,0,1,1,8,5,4,0,9,3,1,0,0,NA,NA,NA,5.8,ryan fredericks
yildiz kenan,kenan yildiz,FW,2005-05-04,Juventus FC (ITA),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,18,0,1,1,56%,4,0,100%,0,4,0,1,1,2,1,32,56,5,1,0,2,6,1,15,5,2,0,4,1,0,2,0,NA,NA,NA,7.3,alfredo morelos
mauricio,mauricio magalhaes prado,MF,2001-06-22,SE Palmeiras (BRA),Midfielder,Midfielder,NA,NA,NA,45,NA,NA,NA,NA,14,0,0,0,93%,0,0,0%,0,0,0,0,0,0,0,15,19,3,0,0,1,0,0,5,1,1,0,2,0,0,1,0,1,NA,NA,5.9,ljubomir fejsa
penders mike,mike louis penders,GK,2005-07-31,RC Strasbourg (FRA),Keeper,Keeper,0,1,0,90,0,1,0,7,20,NA,NA,NA,,0,0,0%,0,0,0,5,0,0,11,26,35,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,NA,NA,NA,4.5,jannik huth
ayari khalil,khalil ayari,MF,2005-02-02,Paris Saint-Germain (FRA),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,20,0,1,0,65%,4,1,0%,3,0,0,2,12,2,3,31,60,2,4,0,2,1,1,5,9,0,0,4,2,1,2,0,NA,NA,NA,6.5,pedro leon
hamdy fathy,hamdy fathy abdelhalim abdelfattah,MF,1994-09-29,Al Wakrah SC (QAT),Midfielder,Midfielder,NA,NA,NA,15,NA,NA,NA,NA,8,0,0,0,100%,0,0,0%,0,0,0,0,0,0,0,8,15,0,2,3,0,1,1,2,3,1,0,1,0,0,0,1,0,NA,NA,6.5,senad lulic
cornelius derek,derek austin cornelius,DF,1997-11-25,Rangers FC (SCO),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,35,0,0,0,90%,0,0,0%,0,0,0,3,0,0,6,39,50,3,4,2,0,2,2,3,6,0,1,3,0,0,0,0,NA,NA,NA,5.9,brandon mechele
de bruyne kevin,kevin de bruyne,MF,1991-06-28,SSC Napoli (ITA),Midfielder,Midfielder,NA,NA,NA,12,NA,NA,NA,NA,3,0,0,0,75%,0,0,0%,0,0,0,1,0,1,1,4,7,0,0,0,1,2,1,3,1,0,0,1,0,0,0,1,0,NA,NA,5.9,hatem ben arfa
tahsin mohammed,tahsin mohammad jamshid,FW,2006-06-16,Al Duhail SC (QAT),Attacker,Attacker,NA,NA,NA,21,NA,NA,NA,NA,1,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,2,7,1,0,0,1,2,2,3,3,1,0,1,0,0,1,1,0,NA,NA,5.8,jonathan calleri
neffati moutaz,moutaz neffati,DF,2004-09-04,IFK Norrköping FK (SWE),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,33,0,0,0,89%,0,0,0%,0,0,0,0,5,0,1,37,77,0,2,1,2,10,3,10,8,0,1,4,2,1,1,0,NA,NA,NA,6.5,ruben vinagre
gross pascal,pascal alexander gro?,MF,1991-06-15,Brighton & Hove Albion FC (ENG),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,63,0,0,0,86%,1,0,0%,1,0,0,7,1,2,9,73,88,1,1,0,1,3,3,6,7,2,1,2,2,2,1,0,NA,1,NA,7.6,luka modric
diaw mory,mory diaw,GK,1993-06-22,Le Havre AC (FRA),Keeper,Keeper,0,1,0,90,1,4,3,5,19,NA,NA,NA,,0,0,0%,0,0,0,10,0,0,17,26,38,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,NA,NA,NA,6.3,fernando pacheco
castagne timothy,timothy castagne,DF,1995-12-05,Fulham FC (ENG),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,53,0,0,0,84%,0,0,0%,0,0,0,7,0,0,12,63,74,2,2,7,0,0,0,3,2,1,2,4,0,0,0,0,NA,1,NA,6.2,steve cook
ramy rabia,ramy hisham abdelaziz moustafa rabia,DF,1993-05-20,Al Ain FC (UAE),Defender,Defender,NA,NA,NA,52,NA,NA,NA,NA,61,0,0,0,95%,0,0,0%,0,0,0,6,0,0,7,64,68,0,1,0,0,0,0,0,2,0,0,7,1,0,0,0,1,NA,NA,7,dayot upamecano
seri jean michael,jean michael seri,MF,1991-07-19,NK Maribor (SVN),Midfielder,Midfielder,NA,NA,NA,9,NA,NA,NA,NA,5,1,0,0,83%,1,0,0%,1,0,0,0,0,1,0,6,9,1,0,0,0,0,0,1,2,0,0,1,1,0,1,1,0,NA,NA,NA,yuri zhirkov
bensebaini ramy,amir selmane rami bensebaini,DF,1995-04-16,Borussia Dortmund (GER),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,42,0,0,0,88%,1,0,0%,1,0,0,4,0,0,4,48,57,1,5,2,0,2,0,3,6,0,0,4,0,0,1,0,NA,NA,NA,6.3,gary cahill
posch stefan,stefan posch,DF,1997-05-14,1. FSV Mainz 05 (GER),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,29,0,0,0,67%,1,0,100%,0,1,0,6,0,0,14,43,55,4,7,4,1,1,1,7,8,1,0,7,0,0,0,0,NA,NA,NA,6.8,lisandro magallan
gudmundsson gabriel,gabriel johan gudmundsson,DF,1999-04-29,Leeds United FC (ENG),Defender,Defender,NA,NA,NA,79,NA,NA,NA,NA,46,0,0,0,88%,0,0,0%,0,0,0,2,0,0,6,52,62,0,0,4,0,0,0,0,1,0,2,3,1,1,0,0,1,NA,NA,7,aymeric laporte
nunez darwin,darwin gabriel nunez ribeiro,FW,1999-06-24,Al Hilal SC (KSA),Attacker,Attacker,NA,NA,NA,17,NA,NA,NA,NA,3,0,0,0,75%,0,0,0%,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,NA,NA,5.4,alexander isak
richards chris,christopher jeffrey richards,DF,2000-03-28,Crystal Palace FC (ENG),Defender,Defender,NA,NA,NA,38,NA,NA,NA,NA,9,0,0,0,90%,0,0,0%,0,0,0,2,0,0,3,10,17,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,1,NA,6.3,havard nordtveit
anas badawi,anas said ghazi badawi,DF,1997-09-13,Al Faisaly SC (JOR),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,29,0,0,0,78%,0,0,0%,0,0,0,0,2,0,3,37,60,1,1,4,0,0,0,1,5,0,1,2,4,4,0,0,NA,NA,NA,6.7,javier manquillo
arevalo jeremy,jeremy alberto arevalo mera,FW,2005-03-19,VfB Stuttgart (GER),Attacker,Attacker,NA,NA,NA,89,NA,NA,NA,NA,6,0,0,0,50%,1,0,100%,0,1,0,0,1,0,1,12,21,8,1,0,2,0,0,11,2,2,0,0,0,0,1,0,1,NA,NA,5.2,callum wilson
aiman yahya,aiman yahya y ahmed,FW,2001-05-14,Al Nassr FC (KSA),Attacker,Attacker,NA,NA,NA,77,NA,NA,NA,NA,10,0,0,0,63%,3,0,33%,2,1,0,0,0,0,0,16,26,4,4,1,1,0,0,5,5,0,1,0,0,0,1,0,1,NA,NA,6.3,tammy abraham
dykes lyndon,lyndon john dykes,FW,1995-10-07,Charlton Athletic FC (ENG),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,19,0,2,0,79%,0,0,0%,0,0,0,1,0,2,1,24,38,7,3,0,1,3,0,12,5,1,0,1,1,0,1,0,NA,NA,NA,5.7,diego costa
nazon duckens,duckens nazon,FW,1994-04-07,Esteghlal Tehran FC (IRN),Attacker,Attacker,NA,NA,NA,89,NA,NA,NA,NA,18,0,1,1,67%,5,0,80%,1,4,0,0,1,0,1,27,49,1,3,0,1,4,2,4,7,1,0,6,0,0,2,0,1,NA,NA,8.5,marcus thuram
velupillay nishan,nishan matthew velupillay,FW,2001-05-07,Melbourne Victory FC (AUS),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,16,0,1,2,84%,4,0,50%,2,2,0,0,0,0,0,19,50,2,1,2,6,5,2,14,6,3,1,3,3,2,0,0,NA,NA,NA,8.6,erling braut haland
sayfiev farrukh,farrukh sayfiev,DF,1991-01-17,FK Neftchi Farg'ona (UZB),Defender,Defender,NA,NA,NA,85,NA,NA,NA,NA,40,0,0,0,82%,0,0,0%,0,0,0,6,2,0,9,49,58,0,2,4,0,2,2,2,4,1,0,6,0,0,0,0,1,NA,NA,6.6,lukas kubler
hosseinzadeh amirhossein,amirhossein hosseinzadehtazehgheshlagh,FW,2000-10-30,Tractor Sazi Tabriz FC (IRN),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,50,0,1,0,93%,3,1,33%,1,1,0,0,1,5,0,54,69,0,0,1,2,2,1,6,2,4,0,3,1,1,0,0,NA,NA,NA,7.4,filip djuricic
mohamed alaa,mohamed alaaeldin soliman m ahmed,GK,1999-01-01,El Gouna FC (EGY),Keeper,Keeper,0,1,0,90,2,3,2,4,9,NA,NA,NA,,0,0,0%,0,0,0,2,0,0,9,17,26,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,NA,NA,NA,5.9,jesse joronen
til guus,guus berend til,MF,1997-12-22,PSV Eindhoven (NED),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,20,0,1,0,65%,4,1,0%,3,0,0,2,12,2,3,31,60,2,4,0,2,1,1,5,9,0,0,4,2,1,2,0,NA,NA,NA,6.5,pedro leon
angulo nilson,nilson david angulo ramirez,FW,2003-06-19,Sunderland AFC (ENG),Attacker,Attacker,NA,NA,NA,55,NA,NA,NA,NA,14,0,0,0,70%,2,1,0%,0,0,0,2,1,2,2,20,30,1,0,2,1,1,0,4,1,1,0,1,1,1,0,0,1,NA,NA,6.6,willian jose
alvarez julian,julian alvarez,FW,2000-01-31,Atlético De Madrid (ESP),Attacker,Attacker,NA,NA,NA,70,NA,NA,NA,NA,13,0,1,1,81%,1,0,100%,0,1,0,1,0,1,2,16,39,0,1,2,4,4,4,6,8,1,0,3,2,2,1,0,1,NA,NA,8,marius wolf
chaouat firas,firas chaouat,FW,1996-05-08,Club Africain (TUN),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,13,0,0,0,59%,0,0,0%,0,0,0,0,0,1,0,22,36,3,3,2,3,1,0,8,4,2,0,4,1,1,0,0,NA,NA,NA,5.6,andreas cornelius
de jong frenkie,frenkie de jong,MF,1997-05-12,FC Barcelona (ESP),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,34,0,0,0,74%,0,0,0%,0,0,0,4,0,0,12,46,61,2,2,8,0,0,0,3,4,1,3,2,2,2,0,0,NA,NA,NA,7.5,romain saiss
thorstvedt kristian,kristian thorstvedt,MF,1999-03-13,US Sassuolo (ITA),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,39,0,0,0,76%,1,0,0%,1,0,0,2,13,4,4,51,92,1,1,2,0,4,2,7,12,3,1,8,6,4,3,0,NA,1,NA,8.1,marc cucurella
goncalo guedes,goncalo manuel ganchinho guedes,FW,1996-11-29,Real Sociedad (ESP),Attacker,Attacker,NA,NA,NA,75,NA,NA,NA,NA,14,0,2,2,78%,3,0,67%,1,2,0,0,1,2,0,18,31,0,0,0,1,2,1,4,3,1,0,2,0,0,2,0,1,NA,NA,8.9,francesco caputo
arous adam,adam arous,DF,2004-07-17,Kasımpaşa SK (TUR),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,67,0,0,0,86%,0,0,0%,0,0,0,8,0,0,13,78,96,3,8,3,0,0,0,4,16,1,2,5,5,4,4,0,NA,NA,NA,7.9,mattia bani
cho wije,wije cho,DF,2001-08-25,Jeonbuk Hyundai Motors FC (KOR),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,34,0,0,0,67%,0,0,0%,0,0,0,1,1,0,1,51,63,1,6,1,0,0,0,3,10,2,1,6,2,2,3,0,NA,1,NA,6.5,marcao
ferguson lewis,lewis ferguson,MF,1999-08-24,Bologna FC (ITA),Midfielder,Midfielder,NA,NA,NA,88,NA,NA,NA,NA,10,0,0,0,71%,0,0,0%,0,0,0,0,0,0,2,14,25,0,0,2,1,2,2,1,3,1,2,0,1,1,0,0,1,NA,NA,7,alex iwobi
romo luis,luis francisco romo barron,MF,1995-06-05,CD Guadalajara (MEX),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,46,0,0,0,85%,1,1,0%,0,0,0,1,0,1,2,54,67,4,2,0,0,2,1,8,5,0,1,10,1,1,1,0,NA,NA,NA,6.2,idrissu baba
etienne derrick,derrick burckley etienne jr,FW,1996-11-25,Toronto FC (CAN),Attacker,Attacker,NA,NA,NA,77,NA,NA,NA,NA,9,0,0,0,75%,2,0,50%,1,1,0,0,0,0,0,12,28,3,1,3,2,1,0,7,5,1,0,3,1,1,3,0,1,NA,NA,5.8,eder
ibrahim adel,ibrahim adel aly mohamed hassan,FW,2001-04-23,FC Nordsjælland (DEN),Attacker,Attacker,NA,NA,NA,45,NA,NA,NA,NA,9,0,0,0,82%,2,1,0%,1,0,0,0,0,1,0,11,17,0,1,0,0,3,2,1,3,0,0,1,0,0,0,0,1,NA,NA,6.5,chang-hoon kwon
moller wolfe david,david moller wolfe,DF,2002-04-23,Wolverhampton Wanderers FC (ENG),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,37,0,0,0,79%,1,0,0%,1,0,0,1,2,0,2,47,72,1,2,0,0,0,0,2,10,0,1,6,6,3,2,0,NA,NA,NA,7,nordi mukiele
joao cancelo,joao pedro cavaco cancelo,DF,1994-05-27,FC Barcelona (ESP),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,28,0,0,0,82%,2,0,50%,1,1,0,4,1,0,9,34,47,0,1,3,0,0,0,3,3,2,2,5,1,0,1,0,NA,NA,NA,6.9,ruben duarte
merchas doski,merchas ghazi salih salih,DF,1999-12-07,FC Viktoria Plzeň (CZE),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,25,0,1,0,71%,2,1,0%,0,0,0,0,15,4,2,35,75,2,0,0,4,1,0,11,1,1,0,2,1,0,0,0,NA,NA,NA,5.2,christian gunter
bacuna leandro,leandro jones johan bacuna,MF,1991-08-21,Iğdır FK (TUR),Midfielder,Midfielder,NA,NA,NA,17,NA,NA,NA,NA,4,0,0,0,80%,1,0,0%,1,0,0,0,0,0,0,5,16,0,0,2,0,3,3,2,4,2,1,1,1,0,0,1,0,NA,NA,6.8,eljif elmas
mctominay scott,scott francis mctominay,MF,1996-12-08,SSC Napoli (ITA),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,78,0,0,0,93%,0,0,0%,0,0,0,2,0,1,3,84,94,3,5,2,0,1,0,5,5,1,1,3,0,0,0,0,NA,NA,NA,6.9,stefan ilsanker
johansson herman,herman nils johansson,DF,1997-10-16,FC Dallas (USA),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,40,0,0,0,83%,0,0,0%,0,0,0,2,0,0,8,48,60,4,2,2,0,1,1,8,4,2,3,3,1,1,0,0,NA,NA,NA,5.5,julian chabot
kobel gregor,gregor kobel,GK,1997-12-06,Borussia Dortmund (GER),Keeper,Keeper,0,1,0,90,1,3,1,3,19,NA,NA,NA,,0,0,0%,0,0,0,1,0,0,2,20,28,0,1,2,0,0,0,0,1,0,0,3,0,0,0,0,NA,NA,NA,5.6,david de gea
ade ricardo,ricardo ade,DF,1990-05-21,LDU Quito (ECU),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,58,0,0,0,89%,2,0,0%,2,0,0,1,0,1,3,65,79,2,2,1,0,0,0,4,8,0,0,11,4,2,2,0,NA,NA,NA,7.2,harry maguire
kim taehyeon,taehyeon kim,DF,2000-09-17,Kashima Antlers (JPN),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,44,0,0,0,85%,0,0,0%,0,0,0,3,0,1,6,52,74,0,1,4,1,0,0,2,3,0,9,11,2,1,0,0,NA,NA,NA,7,niklas moisander
oh hyeongyu,hyeongyu oh,FW,2001-04-12,Beşiktaş JK (TUR),Attacker,Attacker,NA,NA,NA,59,NA,NA,NA,NA,8,0,1,0,67%,0,0,0%,0,0,0,0,1,1,0,12,19,1,0,0,1,1,0,4,1,0,0,3,1,1,0,0,1,NA,NA,5.6,lucas perez
nour baniateyah,noureddin zaid khaleel bani ateyah,GK,1993-01-25,Al Faisaly SC (JOR),Keeper,Keeper,0,1,0,90,0,4,2,4,24,NA,NA,NA,,0,0,0%,0,0,0,13,0,0,20,32,42,0,1,0,0,0,0,0,2,0,0,6,0,0,1,0,NA,NA,NA,7.8,jiri pavlenka
waterman cecilio,cecilio alfonso waterman ruiz,FW,1991-04-13,CD Universidad De Concepción (CHI),Attacker,Attacker,NA,NA,NA,4,NA,NA,NA,NA,1,0,0,0,33%,0,0,0%,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,jonathan calleri
raya david,david raya martin,GK,1995-09-15,Arsenal FC (ENG),Keeper,Keeper,0,1,0,90,0,4,2,5,22,NA,NA,NA,,0,0,0%,0,0,0,3,0,0,7,26,36,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,NA,NA,NA,7.7,thibaut courtois
ergashev botirali,botirali ergashev,GK,1995-06-23,FK Neftchi Farg'ona (UZB),Keeper,Keeper,0,1,0,90,0,3,0,3,16,NA,NA,NA,,0,0,0%,0,0,0,9,0,0,20,29,38,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,NA,NA,NA,4.5,alex mccarthy
amrabat sofyan,sofyan amrabat,MF,1996-08-21,Real Betis (ESP),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,11,0,0,0,52%,3,2,33%,0,1,0,0,3,0,1,21,41,2,0,1,1,2,1,6,4,1,1,5,3,2,0,0,NA,1,NA,6.5,max meyer
emam ashour,emam ashour metwaly abdelghany,MF,1998-02-20,Al Ahly FC (EGY),Midfielder,Midfielder,NA,NA,NA,72,NA,NA,NA,NA,101,0,0,0,89%,1,0,100%,0,1,0,9,5,0,12,113,123,1,1,0,0,0,0,2,3,0,0,5,2,2,0,0,1,NA,NA,6.9,oliver norwood
nygren benjamin,erik benjamin nygren,MF,2001-07-08,Celtic FC (SCO),Midfielder,Midfielder,NA,NA,NA,55,NA,NA,NA,NA,20,0,0,0,71%,2,1,0%,1,0,0,0,2,1,3,28,41,1,1,0,0,2,2,1,5,0,1,2,1,1,1,1,0,NA,NA,6.8,sander berge
kamada daichi,daichi kamada,MF,1996-08-05,Crystal Palace FC (ENG),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,13,0,1,1,81%,1,0,100%,0,1,0,0,0,0,0,16,28,0,1,1,2,1,1,6,5,4,2,5,1,1,2,0,NA,NA,NA,7.8,ramon azeez
mbemba chancel,mangulu chancel mbemba,DF,1994-08-08,Lille OSC (FRA),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,62,0,0,0,87%,0,0,0%,0,0,0,2,2,0,4,71,86,0,2,1,0,2,1,6,3,2,1,4,0,0,0,0,NA,NA,NA,6.8,hector bellerin
ahmed alaaeldin,ahmed alaaeldin b m abdelmotaal,FW,1993-01-31,Al Rayyan SC (QAT),Attacker,Attacker,NA,NA,NA,65,NA,NA,NA,NA,36,0,0,0,88%,0,0,0%,0,0,0,0,1,1,0,41,51,1,0,0,1,4,3,3,4,0,0,2,0,0,1,0,1,NA,NA,6.4,giovanni reyna
fayulu timothy,timothy bruce munzoko fayulu,GK,1999-07-24,FC Noah (ARM),Keeper,Keeper,0,1,0,90,0,2,1,2,17,NA,NA,NA,,0,0,0%,0,0,0,0,0,0,11,29,36,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,NA,NA,NA,5.8,timo horn
merino mikel,mikel merino zazon,MF,1996-06-22,Arsenal FC (ENG),Midfielder,Midfielder,NA,NA,NA,85,NA,NA,NA,NA,20,0,0,0,80%,2,0,0%,2,0,0,0,4,0,0,25,53,1,1,1,5,2,1,9,3,0,0,5,1,0,0,0,1,NA,NA,6.1,lucas ocampos
gannon-doak ben,ben gannon doak,FW,2005-11-11,AFC Bournemouth (ENG),Attacker,Attacker,NA,NA,NA,7,NA,NA,NA,NA,1,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,luka jovic
kayembe edo,edo kayembe kayembe,MF,1998-06-03,Watford FC (ENG),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,39,0,1,0,80%,2,0,50%,1,1,0,5,11,4,6,49,77,0,1,0,0,1,1,1,3,1,2,7,0,0,1,0,NA,1,NA,7.3,laszlo benes
dest sergino,sergino gianni dest,DF,2000-11-03,PSV Eindhoven (NED),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,72,0,0,0,90%,2,1,0%,1,0,0,5,0,0,7,80,91,1,7,9,0,0,0,2,7,1,0,2,0,0,0,0,NA,NA,NA,7.5,shkodran mustafi
mostafa shoubir,mostafa ahmed abdelaziz mohame shoubir,GK,2000-05-15,Al Ahly FC (EGY),Keeper,Keeper,0,0,0,90,1,1,1,2,21,NA,NA,NA,,0,0,0%,0,0,0,5,0,0,18,34,40,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,NA,NA,NA,5.5,jordan pickford
barco valentin,valentin barco,MF,2004-07-23,RC Strasbourg (FRA),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,31,0,1,1,89%,2,0,50%,1,1,0,0,0,2,2,35,52,1,1,2,1,2,1,5,5,2,2,1,1,1,2,0,NA,NA,NA,8.2,alfred duncan
casemiro,carlos henrique casimiro,MF,1992-02-23,Manchester United FC (ENG),Midfielder,Midfielder,NA,NA,NA,78,NA,NA,NA,NA,12,0,0,1,86%,2,1,50%,0,1,0,0,0,1,0,14,23,4,0,0,2,2,1,7,2,0,0,2,1,0,0,0,1,NA,NA,7.4,robin quaison
hajisafi ehsan,ehsan haji safi,DF,1990-02-25,Sepahan SC (IRN),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,47,0,0,0,85%,1,0,0%,1,0,0,7,0,0,13,55,63,3,0,1,0,0,0,6,3,2,2,7,2,2,1,0,NA,NA,NA,6.3,kaan ayhan
mainoo kobbie,kobbie boateng mainoo,MF,2005-04-19,Manchester United FC (ENG),Midfielder,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,36,0,1,0,78%,3,1,0%,1,0,0,0,0,2,1,46,64,1,0,0,1,3,2,8,5,2,2,5,1,0,2,0,NA,NA,NA,6.6,takumi minamino
svoboda michael,michael svoboda,DF,1998-10-15,Venezia FC (ITA),Defender,Defender,NA,NA,NA,45,NA,NA,NA,NA,19,0,0,0,76%,0,0,0%,0,0,0,2,0,0,4,25,40,0,1,1,0,1,1,2,3,1,0,1,0,0,1,1,0,NA,NA,6.5,davide calabria
itten cedric,cedric jan itten,FW,1996-12-27,Fortuna Düsseldorf (GER),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,9,0,0,0,69%,2,0,50%,1,1,0,0,0,0,1,13,22,4,1,0,0,2,1,7,5,3,0,2,0,0,3,0,NA,1,NA,5.9,stefano okaka chuka
guessand evann,evann ludovic vidjannagni guessand,FW,2001-07-01,Crystal Palace FC (ENG),Attacker,Attacker,NA,NA,NA,12,NA,NA,NA,NA,4,0,0,0,67%,0,0,0%,0,0,0,0,1,0,1,6,10,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,NA,NA,6,matias vargas
paz nico,nicolas paz martinez,FW,2004-09-08,Como (ITA),Attacker,Attacker,NA,NA,NA,90,NA,NA,NA,NA,26,0,2,2,70%,5,0,60%,2,3,0,0,5,2,1,37,63,3,3,0,1,3,2,5,11,0,1,2,2,1,4,0,NA,NA,NA,9.3,alassane plea
fletcher tyler,tyler robert fletcher,MF,2007-03-19,Manchester United FC (ENG),Midfielder,Midfielder,NA,NA,NA,85,NA,NA,NA,NA,17,0,0,0,61%,1,1,0%,0,0,0,0,0,0,2,28,38,2,2,0,0,0,0,5,5,0,1,4,0,0,3,0,1,NA,NA,6.6,lars stindl
odeh fakhoury,odeh burhan shehadeh fakhoury,FW,2005-11-22,Pyramids FC (EGY),Attacker,Attacker,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,0,33%,0,0,0%,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,NA,NA,NA,youssef el arabi
danilo,danilo luiz da silva,DF,1991-07-15,CR Flamengo (BRA),Defender,Defender,NA,NA,NA,90,NA,NA,NA,NA,36,0,0,0,75%,0,0,0%,0,0,0,5,2,0,6,48,67,2,0,4,0,1,1,2,3,1,2,8,0,0,2,0,NA,NA,NA,6.6,cristian dell'orco
suzuki zion,zion suzuki,GK,2002-08-21,Parma (ITA),Keeper,Keeper,0,0,0,90,0,1,1,0,5,NA,NA,NA,,0,0,0%,0,0,0,4,0,0,25,26,30,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,NA,NA,NA,7.5,david soria
